RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ChurnProbability,ChurnPrediction,RiskLevel
883,109765,Garcia,692,Spain,Male,39,4,"40934,9748469126",2,1,1,"147780,4375262191",0,"0,3158386183",0,Medium Risk
884,101828,Brown,668,France,Female,18,2,"30343,8697178287",3,0,0,"32858,8402334702",0,"0,0094484876",0,Low Risk
885,101917,Davis,768,France,Female,31,5,"82106,9858177457",3,1,0,"168950,7666509772",0,"0,1575078564",0,Low Risk
886,104234,Williams,603,Spain,Female,34,8,"219283,1022375892",2,1,1,"180824,4260194498",0,"0,1455749279",0,Low Risk
887,106988,Smith,638,Germany,Female,48,5,"107228,7310100438",1,1,1,"87547,0149152744",0,"0,7696531796",1,High Risk
888,102026,Davis,692,France,Male,53,3,"4876,4206107731",3,1,1,"197340,6305416841",0,"0,7520118891",1,High Risk
889,103744,Garcia,657,Germany,Male,40,0,"199068,5600032282",4,0,1,"86450,5323026713",0,"0,2028012729",0,Low Risk
890,109093,Miller,656,France,Male,36,2,"30799,3703899248",2,1,0,"97756,0485263856",0,"0,3810062963",0,Medium Risk
891,100009,Johnson,739,Germany,Female,31,2,"11689,8267773960",3,1,1,"90611,1834367676",0,"0,0813963980",0,Low Risk
892,100260,Smith,480,Spain,Male,60,1,"56660,9638141398",4,1,1,"114198,8597030203",1,"0,8878536692",1,High Risk
893,106038,Davis,850,France,Male,32,9,"228978,1311382955",1,0,0,"184850,2005132555",0,"0,2510928262",0,Low Risk
894,109865,Smith,698,France,Male,46,1,"3519,5939160001",4,1,1,"31905,5712041356",0,"0,3825844614",0,Medium Risk
895,102219,Brown,609,France,Male,22,7,"98259,4244030238",3,1,0,"85900,6745066983",0,"0,0219511911",0,Low Risk
896,107041,Williams,812,Spain,Male,19,7,"40421,1028378517",4,1,1,"78785,7436813416",0,"0,0035619114",0,Low Risk
897,102060,Smith,660,Germany,Female,41,2,"97437,7685562334",1,1,1,"30405,0061927134",0,"0,4438130993",0,Medium Risk
898,105287,Miller,662,Germany,Female,33,3,"30971,7735255997",4,1,1,"157759,8307517121",0,"0,0820591242",0,Low Risk
899,101619,Miller,628,Germany,Female,18,4,"341416,5300095039",4,1,1,"37677,6713294884",0,"0,0030129275",0,Low Risk
900,108512,Jones,796,France,Female,34,10,"12084,6795221824",4,1,0,"20395,8886802284",0,"0,2180223169",0,Low Risk
901,101342,Jones,649,France,Female,76,8,"17196,8114391512",3,1,0,"195017,9261423225",1,"0,9988252285",1,High Risk
902,102832,Smith,594,Germany,Female,38,4,"4674,3331930012",1,1,1,"142956,1251651387",0,"0,4103112821",0,Medium Risk
903,102824,Brown,749,Spain,Male,34,10,"158473,4760740700",3,0,0,"149069,7646517119",0,"0,2357323059",0,Low Risk
904,101994,Brown,768,France,Male,34,5,"9866,8301318405",1,1,1,"119925,3741719986",1,"0,1919775021",0,Low Risk
905,103490,Johnson,810,France,Female,56,6,"32382,5467641953",3,0,0,"43863,7120873934",1,"0,9379350301",1,High Risk
906,109310,Garcia,713,France,Female,36,10,"23016,9836127129",2,1,0,"112195,5858188014",0,"0,4390944706",0,Medium Risk
907,107984,Garcia,764,Germany,Female,42,1,"43623,4245864202",3,1,1,"157925,0002716846",0,"0,3476366775",0,Medium Risk
908,101604,Davis,624,France,Female,49,3,"145150,1488098256",1,0,0,"145067,4306271404",1,"0,8735154082",1,High Risk
909,100235,Garcia,752,Spain,Male,58,5,"299958,0226318861",4,1,1,"132503,4328641817",0,"0,8484207445",1,High Risk
910,101908,Williams,724,France,Male,28,3,"211089,1059027853",1,0,1,"27083,8122452635",0,"0,0397908622",0,Low Risk
911,108567,Brown,703,France,Female,24,4,"183989,4026220082",3,1,0,"133592,0699663777",0,"0,0328953161",0,Low Risk
912,103530,Johnson,494,France,Female,28,2,"54037,5762772600",3,1,1,"24238,1029284639",0,"0,0263338890",0,Low Risk
913,105256,Jones,611,Spain,Female,48,1,"161857,3018756449",3,1,1,"184483,6176073096",0,"0,5531779135",1,Medium Risk
914,102635,Miller,645,France,Female,50,0,"150126,0588453969",1,1,1,"172526,4880605997",0,"0,7636574672",1,High Risk
915,108162,Garcia,703,France,Female,41,2,"28439,5072040862",4,1,1,"15983,9544515964",1,"0,1988097441",0,Low Risk
916,109762,Jones,850,France,Female,53,9,"30434,7460198269",2,1,1,"51869,8503050297",1,"0,8368763420",1,High Risk
917,102560,Jones,735,Germany,Male,50,8,"69113,6818093584",2,1,0,"118831,7154043857",0,"0,9098706937",1,High Risk
918,105415,Smith,568,France,Male,29,0,"330983,0295249145",4,0,0,"20039,5875617768",0,"0,0379289802",0,Low Risk
919,103391,Williams,601,Germany,Male,18,7,"11417,8983134398",2,1,1,"182983,4420817248",0,"0,0067421532",0,Low Risk
920,105951,Johnson,788,France,Male,32,4,"445673,2177722424",4,1,1,"180906,7412357292",0,"0,0417745060",0,Low Risk
921,105468,Williams,597,Spain,Female,47,3,"17307,9854624938",1,1,1,"43435,9247380096",0,"0,7011371262",1,High Risk
922,108007,Smith,751,Spain,Male,46,4,"66477,4408051804",1,1,1,"185019,8306312580",0,"0,6427076806",1,High Risk
923,109064,Johnson,661,France,Male,18,10,"36236,5162045628",4,0,0,"144045,1589723415",0,"0,0060506041",0,Low Risk
924,109444,Johnson,633,Spain,Female,18,6,"54430,2659601043",2,1,1,"98612,4152849004",0,"0,0057764156",0,Low Risk
925,106413,Brown,599,France,Male,49,7,"316612,9924040847",2,0,1,"98121,5855515888",1,"0,6276619128",1,High Risk
926,106941,Williams,345,Spain,Male,49,1,"99913,5084835846",1,1,1,"70904,7266410820",0,"0,7461458591",1,High Risk
927,109506,Williams,703,France,Male,44,5,"35312,6812066347",1,1,0,"121942,7892591748",1,"0,7628919301",1,High Risk
928,104820,Brown,544,France,Female,52,3,"99001,0009576079",4,1,1,"124943,8786281230",1,"0,6198728795",1,High Risk
929,102898,Davis,508,France,Female,42,7,"60176,1356768711",4,1,1,"43642,0338400526",0,"0,2265841326",0,Low Risk
930,107546,Jones,674,Germany,Female,19,3,"287103,8804762862",1,0,1,"102745,8130619557",0,"0,0096307512",0,Low Risk
931,100077,Smith,752,France,Female,34,2,"43516,9402402801",1,1,1,"32374,1154537757",0,"0,1962842468",0,Low Risk
932,107577,Williams,480,Germany,Male,37,4,"87821,1585903142",1,1,0,"157232,0001245932",0,"0,5654822662",1,Medium Risk
933,104227,Brown,750,France,Female,30,3,"189327,2325827761",1,0,1,"161400,9539224860",0,"0,0648962318",0,Low Risk
934,100600,Miller,559,Germany,Female,30,4,"319035,0054360747",2,1,0,"172780,4856930637",0,"0,1419749558",0,Low Risk
935,101065,Davis,714,Germany,Female,37,8,"160528,6768278076",1,1,1,"20112,1368080283",0,"0,3576038817",0,Medium Risk
936,102136,Johnson,707,Germany,Male,26,10,"274162,6981660431",3,0,1,"137116,2823073699",0,"0,0192717982",0,Low Risk
937,109510,Garcia,629,Germany,Male,18,2,"62320,2077496950",1,1,1,"176601,4121118559",0,"0,0091076563",0,Low Risk
938,106943,Miller,652,France,Male,40,1,"144604,6877522232",1,0,0,"74755,3473771964",1,"0,6009031795",1,High Risk
939,107804,Brown,610,France,Male,57,1,"9943,3261646625",2,0,1,"160857,1578902056",1,"0,8827640586",1,High Risk
940,106565,Garcia,676,France,Female,18,8,"90094,2666135269",2,0,0,"12657,2207380390",0,"0,0129264214",0,Low Risk
941,105984,Jones,675,Spain,Male,41,6,"1359,4947919050",1,1,1,"136927,1844796609",1,"0,4221546942",0,Medium Risk
942,105142,Smith,557,Germany,Female,23,9,"30116,7966149097",1,0,1,"56928,9571632760",0,"0,0225423150",0,Low Risk
943,104670,Garcia,514,Germany,Male,49,3,"109529,6882399037",3,0,0,"26312,0647395261",1,"0,8075656547",1,High Risk
944,102190,Davis,750,Spain,Female,44,5,"18821,3432116427",2,1,0,"105826,7758397681",0,"0,7328694157",1,High Risk
945,109184,Jones,670,Spain,Male,54,9,"22332,1556808063",4,0,1,"80645,5144281318",1,"0,7301941070",1,High Risk
946,102712,Garcia,736,Germany,Male,26,5,"6370,5183406888",4,1,1,"123994,4111715181",0,"0,0176325863",0,Low Risk
947,102192,Johnson,582,Germany,Male,39,2,"137590,0524721713",2,1,0,"172892,9644930546",0,"0,5811568724",1,Medium Risk
948,101248,Johnson,567,Spain,Male,76,8,"59410,7645847462",4,1,0,"85445,9840457902",1,"0,9982234131",1,High Risk
949,104033,Davis,548,Spain,Female,42,3,"218880,7191721358",1,1,1,"186187,0985846012",1,"0,4056459704",0,Medium Risk
950,101997,Johnson,631,Germany,Male,49,0,"44982,3361542542",1,1,0,"62166,8463018003",1,"0,9081279870",1,High Risk
951,103687,Johnson,673,Germany,Female,60,1,"57138,4509852005",4,1,0,"158149,8977465813",1,"0,9688848115",1,High Risk
952,104018,Brown,595,Germany,Female,25,4,"68304,0333689301",3,0,1,"132286,2249351389",0,"0,0179260298",0,Low Risk
953,101970,Johnson,806,France,Male,18,7,"197263,4931826222",4,1,1,"108656,3633955216",0,"0,0024474450",0,Low Risk
954,108389,Miller,585,Spain,Male,18,6,"34557,4502240518",3,1,0,"96233,6419594666",0,"0,0109715257",0,Low Risk
955,105765,Johnson,674,Germany,Male,21,8,"5295,7381203870",4,1,1,"183716,0887248986",0,"0,0066969615",0,Low Risk
956,101202,Miller,561,France,Male,32,0,"98669,0104788146",3,0,1,"133741,5786788735",0,"0,0526113221",0,Low Risk
957,108135,Brown,582,France,Female,46,1,"174698,2455212245",3,1,1,"79623,9266460708",1,"0,4464211584",0,Medium Risk
958,105567,Johnson,641,Spain,Female,53,9,"81251,0589957079",3,1,0,"115624,2025559131",0,"0,9102529244",1,High Risk
959,107667,Davis,566,Germany,Male,22,3,"38636,5821432385",1,1,0,"115442,1117067364",0,"0,0498993772",0,Low Risk
960,105742,Jones,658,France,Female,71,6,"99552,1639657247",4,0,0,"176815,9696887867",1,"0,9944982363",1,High Risk
961,105788,Davis,694,France,Male,58,0,"471088,9477650245",1,1,1,"19413,8943973107",1,"0,9099851724",1,High Risk
962,105408,Jones,759,Germany,Female,31,4,"85341,3984446748",2,1,0,"94631,3895608293",0,"0,2566745998",0,Low Risk
963,108669,Williams,542,France,Male,74,1,"37865,2428030672",2,1,0,"107694,6242718633",1,"0,9983104611",1,High Risk
964,109446,Jones,666,France,Female,47,1,"27920,5496306988",2,1,0,"40212,1082677340",1,"0,7991933447",1,High Risk
965,100922,Smith,643,Germany,Male,37,1,"633490,9051125821",1,0,1,"11728,4849124458",0,"0,1814368002",0,Low Risk
966,100419,Smith,465,Germany,Male,24,8,"189993,6705755143",2,1,1,"11983,4600427785",0,"0,0185963401",0,Low Risk
967,102204,Smith,537,Spain,Male,22,10,"32778,9781455038",2,1,0,"197045,7675697602",0,"0,0305164991",0,Low Risk
968,101120,Brown,697,France,Male,53,9,"30441,6097496357",3,1,1,"25881,9125466100",1,"0,7800446749",1,High Risk
969,100950,Davis,514,France,Female,40,4,"162795,9348592814",4,0,0,"28580,9472294247",0,"0,3665257697",0,Medium Risk
970,102336,Jones,642,France,Male,45,7,"486463,3946074059",3,0,0,"34994,6471276704",1,"0,5602887017",1,Medium Risk
971,105373,Davis,437,France,Male,21,9,"62661,6663409889",4,1,1,"197872,8999110525",0,"0,0045744156",0,Low Risk
972,102243,Miller,639,France,Female,47,5,"25781,9850057824",2,1,1,"151880,0324433321",0,"0,6078943703",1,High Risk
973,102645,Smith,444,Germany,Female,40,10,"26181,1089630599",3,0,1,"88579,4293479100",0,"0,3290835706",0,Medium Risk
974,104612,Williams,589,France,Male,22,0,"159628,3181559133",2,1,0,"197550,9084802290",0,"0,0282896189",0,Low Risk
975,101865,Brown,606,Spain,Female,18,9,"92891,2379178822",3,1,0,"117160,4963648736",0,"0,0110588469",0,Low Risk
976,106028,Williams,662,France,Female,39,8,"100444,2546475277",4,0,0,"163632,2034115962",0,"0,3557922354",0,Medium Risk
977,107326,Jones,624,Germany,Male,49,6,"21607,5470043092",1,1,0,"25822,2124592354",1,"0,9199302001",1,High Risk
978,106371,Johnson,526,Spain,Male,54,10,"13980,6450026034",1,1,1,"188560,2389855444",0,"0,8891719555",1,High Risk
979,106359,Williams,528,France,Male,42,1,"1069,7859619272",1,0,1,"191046,2986902733",0,"0,3653870691",0,Medium Risk
980,107863,Johnson,488,France,Male,26,7,"246748,6377217238",2,0,0,"174281,8479165898",0,"0,0492133854",0,Low Risk
981,103228,Brown,670,Germany,Male,39,1,"43848,9071183261",2,1,1,"41923,0459214446",0,"0,3414789621",0,Medium Risk
982,103719,Williams,666,Germany,Female,44,1,"141871,8515370610",2,1,0,"12200,6939664623",1,"0,7193741871",1,High Risk
983,102371,Williams,716,Germany,Female,27,3,"215812,1489857354",3,1,1,"180865,1753139034",0,"0,0274184673",0,Low Risk
984,102891,Garcia,599,France,Male,31,7,"91271,0453689651",2,0,0,"69445,8427289353",0,"0,1766464088",0,Low Risk
985,103756,Brown,476,Germany,Male,39,6,"55209,4023954212",4,1,1,"79977,8152526712",0,"0,2176854672",0,Low Risk
986,104225,Brown,618,Germany,Male,42,1,"3943,5389611568",2,1,1,"100194,6007278150",0,"0,4079466363",0,Medium Risk
987,100094,Smith,651,France,Male,20,9,"41117,3643615025",1,0,1,"71428,8732762415",0,"0,0093325189",0,Low Risk
988,102674,Jones,533,Spain,Female,30,5,"38805,8704792375",2,1,1,"123645,7111822375",0,"0,0568639869",0,Low Risk
989,106898,Williams,543,Germany,Female,41,10,"83550,9528880095",4,1,0,"87590,6167998727",0,"0,4682275108",0,Medium Risk
990,100793,Davis,695,Germany,Male,46,10,"144420,7898389783",3,1,1,"149449,4678558336",1,"0,5470189343",1,Medium Risk
991,102116,Williams,660,Spain,Female,41,3,"124167,8321776176",4,0,1,"17592,4053163767",0,"0,1700299017",0,Low Risk
992,105779,Miller,763,Germany,Female,43,9,"203960,4202722056",4,1,1,"50216,3762871632",0,"0,3311593501",0,Medium Risk
993,106166,Brown,822,France,Male,42,0,"4797,8999544191",1,0,1,"183917,7987421119",1,"0,3841415469",0,Medium Risk
994,100814,Davis,499,Germany,Male,26,7,"92887,8169840624",1,1,1,"20107,6184437512",0,"0,0420261380",0,Low Risk
995,100345,Brown,608,Spain,Female,59,7,"20949,6195164656",4,0,1,"101541,8789295861",1,"0,8833719670",1,High Risk
996,108554,Jones,662,Germany,Female,33,5,"359497,5110308444",3,1,0,"45759,3356884860",0,"0,2234244763",0,Low Risk
997,102443,Brown,686,Spain,Female,27,9,"52612,8240904571",2,0,0,"158333,2434469679",0,"0,0839728192",0,Low Risk
998,107783,Johnson,751,France,Female,18,6,"97778,1559314532",1,1,1,"109500,5287929931",0,"0,0077719225",0,Low Risk
999,100984,Johnson,722,France,Male,31,2,"43322,0423412767",4,1,1,"146993,5557099629",0,"0,0422377501",0,Low Risk
1000,107790,Garcia,763,Germany,Female,28,8,"24868,7418057380",1,1,1,"167865,4387027791",1,"0,0752849416",0,Low Risk
1001,109831,Johnson,656,Germany,Male,33,3,"116435,3716703994",2,1,1,"153094,6168231707",0,"0,1344117437",0,Low Risk
1002,100827,Johnson,587,France,Female,43,10,"280113,9762295474",3,1,0,"88669,4932392840",0,"0,5767835823",1,Medium Risk
1003,103531,Jones,844,Spain,Female,56,1,"6132,2256827519",2,0,1,"97328,6127387179",1,"0,8787389288",1,High Risk
1004,107147,Williams,665,France,Male,51,3,"174434,4275506290",3,1,0,"134991,1901049084",1,"0,8299024232",1,High Risk
1005,104451,Johnson,625,France,Male,18,1,"41793,1676389673",2,1,1,"152542,6405785570",0,"0,0051197578",0,Low Risk
1006,103876,Davis,542,Spain,Female,54,3,"12888,3289239474",1,1,0,"81696,6866810425",0,"0,9535466052",1,High Risk
1007,105959,Garcia,665,France,Female,46,1,"124922,8621505637",2,0,1,"158202,5669009487",0,"0,4881283962",0,Medium Risk
1008,100126,Brown,750,Spain,Male,66,10,"8606,9449803417",4,1,1,"12510,1935388452",1,"0,9738446157",1,High Risk
1009,103177,Johnson,599,France,Female,29,7,"130098,5236121104",2,1,1,"183428,8524027048",0,"0,0461009548",0,Low Risk
1010,108795,Garcia,636,France,Male,23,5,"57234,2019499998",4,0,1,"123829,0159972233",0,"0,0061714113",0,Low Risk
1011,106024,Jones,674,Spain,Male,51,7,"18000,9806279201",4,1,1,"118149,0876797368",0,"0,6368149864",1,High Risk
1012,105109,Miller,697,Spain,Female,50,10,"17101,6370455488",1,1,0,"117312,6110275187",1,"0,9311027121",1,High Risk
1013,104146,Miller,624,France,Female,28,0,"137912,9592825159",4,0,1,"19101,6933695846",0,"0,0162159643",0,Low Risk
1014,107196,Miller,610,France,Male,35,8,"176186,4201403362",1,1,1,"190461,8303412630",0,"0,2056489326",0,Low Risk
1015,103368,Brown,598,Germany,Male,46,10,"115716,9385014042",3,0,1,"155549,0217451020",1,"0,5112241406",1,Medium Risk
1016,103797,Garcia,539,France,Male,44,1,"127598,8838096892",3,1,0,"146439,9728371033",0,"0,5625930774",1,Medium Risk
1017,101792,Johnson,572,Spain,Male,38,7,"188483,0764903266",2,1,1,"143679,7027726865",0,"0,2420122800",0,Low Risk
1018,105732,Williams,570,France,Male,40,3,"55958,4360488476",2,0,1,"114009,0237857127",0,"0,2821321045",0,Low Risk
1019,103476,Brown,495,Spain,Male,26,1,"18354,1995543084",1,0,1,"128900,7531763807",0,"0,0299355696",0,Low Risk
1020,103417,Brown,749,France,Female,35,0,"47364,2335609687",1,1,0,"185750,2778749253",0,"0,4334724080",0,Medium Risk
1021,101645,Miller,685,Germany,Female,18,3,"387694,3615714607",2,0,0,"79508,4200772825",0,"0,0144104483",0,Low Risk
1022,109397,Williams,664,Spain,Male,38,9,"59509,3373161691",2,0,1,"124190,1895176494",0,"0,2529407968",0,Low Risk
1023,103030,Miller,780,France,Female,18,0,"257557,6835970900",2,1,1,"85132,9237545640",0,"0,0051108592",0,Low Risk
1024,102872,Brown,721,Spain,Male,22,7,"121312,8566869420",4,1,1,"33952,9086514024",0,"0,0062241986",0,Low Risk
1025,103072,Johnson,571,France,Male,86,1,"133843,6253324945",3,1,0,"38808,4852659246",1,"0,9997552795",1,High Risk
1026,101854,Miller,767,France,Male,18,7,"21098,3301473704",2,0,1,"23760,0178360204",0,"0,0048148592",0,Low Risk
1027,104021,Miller,747,France,Female,53,9,"46002,2819868666",4,1,1,"85052,7408027748",1,"0,7314654818",1,High Risk
1028,104662,Davis,538,Spain,Female,43,0,"131820,8446998099",1,0,1,"77374,1796071890",0,"0,4262723356",0,Medium Risk
1029,106514,Miller,740,France,Male,43,6,"106584,8685247607",2,0,0,"34900,4988575787",0,"0,6150111538",1,High Risk
1030,105031,Brown,603,Germany,Male,22,6,"198491,0622118848",1,1,1,"96194,6410374890",0,"0,0192082376",0,Low Risk
1031,102708,Johnson,749,Germany,Female,49,4,"23571,1352256582",1,1,0,"51719,3344686209",0,"0,9253897621",1,High Risk
1032,107112,Williams,616,France,Female,18,2,"137955,3126534904",3,1,0,"30649,1795430796",0,"0,0102318815",0,Low Risk
1033,109524,Smith,596,France,Male,31,5,"4024,1926828975",1,1,0,"72235,3193001296",0,"0,2616583205",0,Low Risk
1034,108393,Williams,606,France,Male,39,10,"35638,9914876639",4,1,0,"138618,4301690862",1,"0,3978180345",0,Medium Risk
1035,103507,Johnson,552,France,Female,63,4,"99558,7399331426",3,1,1,"18599,0029172233",1,"0,9520004418",1,High Risk
1036,106456,Jones,501,France,Female,48,8,"391425,9120098432",2,1,0,"140851,7529468101",1,"0,8077545865",1,High Risk
1037,104212,Miller,400,Spain,Male,32,3,"454439,9436983954",4,1,1,"38469,6579626756",0,"0,0409453480",0,Low Risk
1038,107970,Williams,544,Spain,Male,34,8,"57829,8884241632",1,1,1,"182781,5573384352",0,"0,1820818782",0,Low Risk
1039,108766,Jones,850,France,Male,47,9,"144679,3346327774",2,0,1,"29961,4047187883",1,"0,5667247642",1,Medium Risk
1040,100536,Jones,697,Germany,Male,20,5,"91753,5487858702",2,1,1,"47640,4957884892",0,"0,0101820147",0,Low Risk
1041,101625,Johnson,836,France,Male,55,8,"123476,2159135824",1,0,0,"54468,0505599480",1,"0,9564446583",1,High Risk
1042,107973,Johnson,618,Germany,Male,37,2,"131657,3192978673",4,0,0,"136590,9941593014",0,"0,2949122250",0,Low Risk
1043,108577,Davis,603,Spain,Female,25,0,"79256,6280347241",4,1,1,"164404,8378887000",0,"0,0116890399",0,Low Risk
1044,108070,Miller,821,France,Female,18,5,"168167,4176901333",2,0,1,"111352,2834941656",0,"0,0045084339",0,Low Risk
1045,108666,Smith,687,Germany,Female,18,3,"87825,6794923551",1,1,1,"151788,6914280505",0,"0,0100401227",0,Low Risk
1046,108609,Garcia,554,Spain,Male,65,10,"10604,4780722431",1,0,1,"178789,1668859175",1,"0,9836499027",1,High Risk
1047,106490,Brown,713,Germany,Male,18,9,"452857,3641931903",2,0,0,"126630,5662562116",0,"0,0125869257",0,Low Risk
1048,103600,Williams,775,France,Female,46,3,"36219,3728074247",1,1,1,"70072,8775963601",0,"0,6461588124",1,High Risk
1049,106783,Johnson,507,France,Female,45,3,"332946,5424859156",3,1,1,"40427,3970941080",0,"0,3594944151",0,Medium Risk
1050,109146,Williams,696,France,Male,31,0,"34618,6131644401",4,1,0,"122500,6354384207",0,"0,1094122856",0,Low Risk
1051,104971,Garcia,513,France,Female,37,4,"191835,7564653608",4,0,1,"169175,0614626467",0,"0,1023780107",0,Low Risk
1052,101205,Garcia,769,Germany,Female,32,8,"116984,8230999334",4,1,0,"47448,1238476098",0,"0,1826016061",0,Low Risk
1053,101990,Miller,673,France,Male,42,2,"44140,8553292445",3,0,1,"199893,6821849873",1,"0,2490026957",0,Low Risk
1054,105299,Jones,712,Spain,Female,33,1,"278068,6170307675",2,1,1,"35527,3259229037",1,"0,1103638448",0,Low Risk
1055,103572,Miller,628,France,Female,34,1,"87502,0280202042",4,1,1,"18946,3551435156",1,"0,0744705729",0,Low Risk
1056,105975,Brown,471,France,Female,37,9,"177056,1768189742",1,1,1,"140818,6257468172",0,"0,2864761578",0,Low Risk
1057,106320,Smith,605,Germany,Male,48,6,"159425,6057859390",2,1,0,"80361,5641073890",1,"0,8607421647",1,High Risk
