RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
997,102443,Brown,686,Spain,Female,27,9,52612.82409045714,2,0,0,158333.2434469679,0
998,107783,Johnson,751,France,Female,18,6,97778.15593145324,1,1,1,109500.5287929931,0
999,100984,Johnson,722,France,Male,31,2,43322.04234127673,4,1,1,146993.5557099629,0
1000,107790,Garcia,763,Germany,Female,28,8,24868.741805737976,1,1,1,167865.43870277907,1
1001,109831,Johnson,656,Germany,Male,33,3,116435.37167039939,2,1,1,153094.6168231707,0
1002,100827,Johnson,587,France,Female,43,10,280113.9762295474,3,1,0,88669.49323928403,0
1003,103531,Jones,844,Spain,Female,56,1,6132.225682751908,2,0,1,97328.61273871789,1
1004,107147,Williams,665,France,Male,51,3,174434.42755062899,3,1,0,134991.19010490837,1
1005,104451,Johnson,625,France,Male,18,1,41793.16763896734,2,1,1,152542.64057855698,0
1006,103876,Davis,542,Spain,Female,54,3,12888.328923947407,1,1,0,81696.68668104247,0
1007,105959,Garcia,665,France,Female,46,1,124922.86215056374,2,0,1,158202.5669009487,0
1008,100126,Brown,750,Spain,Male,66,10,8606.944980341712,4,1,1,12510.193538845222,1
1009,103177,Johnson,599,France,Female,29,7,130098.52361211041,2,1,1,183428.8524027048,0
1010,108795,Garcia,636,France,Male,23,5,57234.2019499998,4,0,1,123829.01599722328,0
1011,106024,Jones,674,Spain,Male,51,7,18000.9806279201,4,1,1,118149.08767973684,0
1012,105109,Miller,697,Spain,Female,50,10,17101.63704554881,1,1,0,117312.61102751872,1
1013,104146,Miller,624,France,Female,28,0,137912.9592825159,4,0,1,19101.693369584602,0
1014,107196,Miller,610,France,Male,35,8,176186.42014033615,1,1,1,190461.83034126306,0
1015,103368,Brown,598,Germany,Male,46,10,115716.93850140425,3,0,1,155549.02174510204,1
1016,103797,Garcia,539,France,Male,44,1,127598.88380968916,3,1,0,146439.9728371033,0
1017,101792,Johnson,572,Spain,Male,38,7,188483.07649032658,2,1,1,143679.7027726865,0
1018,105732,Williams,570,France,Male,40,3,55958.43604884757,2,0,1,114009.02378571266,0
1019,103476,Brown,495,Spain,Male,26,1,18354.199554308405,1,0,1,128900.75317638066,0
1020,103417,Brown,749,France,Female,35,0,47364.233560968714,1,1,0,185750.27787492535,0
1021,101645,Miller,685,Germany,Female,18,3,387694.36157146073,2,0,0,79508.4200772825,0
1022,109397,Williams,664,Spain,Male,38,9,59509.337316169156,2,0,1,124190.1895176494,0
1023,103030,Miller,780,France,Female,18,0,257557.68359708998,2,1,1,85132.92375456396,0
1024,102872,Brown,721,Spain,Male,22,7,121312.85668694203,4,1,1,33952.9086514024,0
1025,103072,Johnson,571,France,Male,86,1,133843.62533249447,3,1,0,38808.48526592464,1
1026,101854,Miller,767,France,Male,18,7,21098.33014737039,2,0,1,23760.0178360204,0
1027,104021,Miller,747,France,Female,53,9,46002.28198686658,4,1,1,85052.74080277477,1
1028,104662,Davis,538,Spain,Female,43,0,131820.84469980988,1,0,1,77374.17960718904,0
1029,106514,Miller,740,France,Male,43,6,106584.86852476068,2,0,0,34900.49885757867,0
1030,105031,Brown,603,Germany,Male,22,6,198491.06221188483,1,1,1,96194.641037489,0
1031,102708,Johnson,749,Germany,Female,49,4,23571.135225658185,1,1,0,51719.3344686209,0
1032,107112,Williams,616,France,Female,18,2,137955.31265349037,3,1,0,30649.179543079637,0
1033,109524,Smith,596,France,Male,31,5,4024.1926828975365,1,1,0,72235.31930012962,0
1034,108393,Williams,606,France,Male,39,10,35638.99148766393,4,1,0,138618.43016908623,1
1035,103507,Johnson,552,France,Female,63,4,99558.7399331426,3,1,1,18599.002917223337,1
1036,106456,Jones,501,France,Female,48,8,391425.9120098432,2,1,0,140851.75294681007,1
1037,104212,Miller,400,Spain,Male,32,3,454439.9436983954,4,1,1,38469.65796267561,0
1038,107970,Williams,544,Spain,Male,34,8,57829.88842416325,1,1,1,182781.55733843523,0
1039,108766,Jones,850,France,Male,47,9,144679.33463277743,2,0,1,29961.40471878827,1
1040,100536,Jones,697,Germany,Male,20,5,91753.54878587021,2,1,1,47640.495788489236,0
1041,101625,Johnson,836,France,Male,55,8,123476.21591358245,1,0,0,54468.050559948046,1
1042,107973,Johnson,618,Germany,Male,37,2,131657.31929786727,4,0,0,136590.9941593014,0
1043,108577,Davis,603,Spain,Female,25,0,79256.62803472405,4,1,1,164404.83788870004,0
1044,108070,Miller,821,France,Female,18,5,168167.4176901333,2,0,1,111352.2834941656,0
1045,108666,Smith,687,Germany,Female,18,3,87825.67949235508,1,1,1,151788.69142805052,0
1046,108609,Garcia,554,Spain,Male,65,10,10604.478072243133,1,0,1,178789.16688591754,1
1047,106490,Brown,713,Germany,Male,18,9,452857.3641931903,2,0,0,126630.56625621165,0
1048,103600,Williams,775,France,Female,46,3,36219.37280742468,1,1,1,70072.87759636006,0
1049,106783,Johnson,507,France,Female,45,3,332946.5424859156,3,1,1,40427.39709410797,0
1050,109146,Williams,696,France,Male,31,0,34618.61316444011,4,1,0,122500.63543842072,0
1051,104971,Garcia,513,France,Female,37,4,191835.7564653608,4,0,1,169175.0614626467,0
1052,101205,Garcia,769,Germany,Female,32,8,116984.82309993345,4,1,0,47448.123847609815,0
1053,101990,Miller,673,France,Male,42,2,44140.855329244536,3,0,1,199893.68218498726,1
1054,105299,Jones,712,Spain,Female,33,1,278068.6170307675,2,1,1,35527.32592290372,1
1055,103572,Miller,628,France,Female,34,1,87502.02802020422,4,1,1,18946.35514351556,1
1056,105975,Brown,471,France,Female,37,9,177056.1768189742,1,1,1,140818.62574681715,0
1057,106320,Smith,605,Germany,Male,48,6,159425.605785939,2,1,0,80361.56410738896,1
1058,104380,Williams,742,France,Male,47,5,4749.435276286143,2,0,0,137898.13095331343,0
1059,104757,Brown,849,Germany,Female,37,1,31315.191320361922,4,1,0,45683.44378390127,0
1060,102713,Davis,678,France,Female,35,0,63906.754555259016,1,0,1,46773.10378122174,1
1061,105588,Smith,581,France,Male,47,6,270336.60025898565,2,0,1,106228.3466181951,0
1062,100966,Williams,703,France,Male,26,10,6449.717743066659,4,1,0,189680.42464170558,0
1063,104944,Brown,733,France,Male,21,5,20535.72655393192,1,0,1,82310.69812285555,0
1064,103432,Johnson,663,Spain,Male,18,4,97955.92525869995,1,1,1,25316.589317005142,0
1065,100688,Williams,657,France,Male,42,4,105756.53656629658,2,1,0,150476.35646036302,0
1066,104243,Brown,671,Spain,Female,55,9,17910.466134957478,3,0,1,185338.26515149072,1
1067,103701,Garcia,654,France,Male,40,2,296230.31692527584,3,0,1,80012.82836837876,1
1068,108533,Smith,679,Germany,Female,42,10,19459.91759179985,4,1,0,97697.95782702898,0
1069,105182,Brown,832,Germany,Female,31,4,20131.324886223636,4,1,1,190846.83323983525,0
1070,109916,Johnson,446,Spain,Male,42,5,100935.93981248492,3,1,1,152520.34387626403,0
1071,106704,Miller,626,Spain,Male,41,10,54725.39406464362,1,1,0,137652.4035768984,1
1072,104422,Williams,556,Spain,Male,46,6,2635.594524132883,2,1,0,35787.97808253691,0
1073,109984,Davis,768,Spain,Female,18,6,253210.98547938187,1,1,1,121107.35484005028,0
1074,101759,Williams,635,France,Male,45,9,7811.491365183039,2,1,0,173625.02377682913,1
1075,109181,Williams,705,Spain,Female,48,9,16997.876215034234,1,0,0,148464.89620960533,1
1076,102482,Johnson,792,Spain,Male,48,7,227403.65900107543,2,1,1,33467.01505997427,0
1077,108058,Smith,541,France,Female,37,4,32201.3681853971,3,1,0,138062.71604893688,1
1078,100951,Williams,597,Spain,Female,65,3,170198.61724265665,3,1,1,163213.77782373014,1
1079,108914,Smith,782,Germany,Male,53,6,18719.06091146748,3,1,0,83489.66937470123,1
1080,102079,Brown,537,Spain,Male,60,1,4938.375141929915,3,0,1,153660.62040943417,1
1081,102717,Garcia,600,Spain,Female,45,7,26752.748690820266,2,0,1,145776.79803003627,1
1082,104524,Davis,489,Spain,Female,39,3,135485.70634794462,2,1,1,74223.41290940996,0
1083,109692,Garcia,786,Spain,Male,47,9,108646.61431855187,3,0,0,151435.94835490914,1
1084,108477,Smith,591,France,Female,29,0,37196.17975694386,2,1,0,132094.2952006591,0
1085,107311,Smith,685,France,Female,51,1,100370.19211893559,1,1,1,70368.04747261116,1
1086,107186,Garcia,717,France,Male,32,0,109357.3237831579,4,1,1,112589.78185898646,0
1087,102065,Williams,569,France,Male,30,4,83167.98079225679,2,1,0,97663.41870846508,0
1088,100768,Jones,459,France,Female,19,0,274146.5656825511,2,1,1,21105.486052038872,0
1089,105490,Jones,628,Germany,Female,54,10,157804.00345807202,1,0,0,140262.84467672525,1
1090,106645,Johnson,626,France,Male,69,8,169267.9566139758,3,0,0,37274.96484658171,1
1091,105083,Davis,643,Germany,Male,59,10,55494.18353989808,1,1,0,57226.24517516372,1
1092,105232,Miller,644,Spain,Male,52,10,115169.48500889482,3,0,1,192125.28395438075,1
1093,105797,Garcia,600,Germany,Female,52,3,20254.622710836786,1,0,1,55056.801174394175,0
1094,109138,Garcia,596,France,Male,52,9,35091.28693383474,3,1,1,85412.01824897516,0
1095,104926,Johnson,679,France,Female,37,2,69799.7995888094,1,1,1,192439.11895619676,0
1096,106016,Davis,567,France,Male,33,8,169417.79083592087,4,1,1,152944.2526762314,0
1097,103335,Jones,640,France,Male,24,3,41087.79280871724,4,0,1,139798.50979622055,0
1098,108038,Brown,593,Germany,Female,66,0,57948.865392051586,2,0,0,166236.27887726738,1
1099,104873,Williams,679,Germany,Male,35,1,315452.61565159186,4,1,0,22769.918564344436,0
1100,101481,Williams,760,Germany,Female,41,3,33421.19689197231,1,1,1,178727.89389686837,0
1101,106305,Brown,764,France,Male,22,10,96250.55772254037,4,0,1,59105.43305434905,0
1102,103451,Brown,778,France,Male,27,0,10596.479039481887,1,1,0,40518.28902191086,0
1103,100054,Davis,616,Spain,Male,24,5,53047.755642525895,3,1,1,167869.93925481415,0
1104,107643,Jones,624,France,Male,33,6,40061.184749115986,4,1,1,64408.75504632103,0
1105,103462,Johnson,523,Germany,Male,48,0,1315.8322590824143,4,0,0,56528.26852077034,1
1106,100832,Brown,615,Spain,Female,45,5,87998.44090019997,3,1,0,160589.57588979488,1
1107,105954,Johnson,619,France,Female,48,2,40260.24627075248,4,1,1,22080.22839103165,0
1108,108519,Davis,588,Germany,Female,38,6,28991.65184754554,2,1,0,25931.39451381628,0
1109,107221,Miller,587,Germany,Male,50,10,223116.6651067797,1,1,1,164757.32837930095,1
1110,103310,Smith,480,Germany,Male,36,1,26087.182374395,2,0,1,90501.33899091854,1
1111,103300,Williams,515,France,Male,45,1,52001.03487133322,3,1,0,171046.98263230396,0
1112,106722,Jones,654,Spain,Male,33,10,298437.6439077032,4,1,0,160302.42811233582,0
1113,107218,Williams,658,France,Female,55,3,8371.536044848792,1,1,0,116640.02926015541,1
1114,107776,Jones,698,Germany,Female,25,10,278765.67720219604,2,0,0,152805.03388255773,0
1115,103675,Davis,624,France,Male,55,7,49464.84691119542,2,1,1,38561.17013484478,1
1116,103054,Smith,651,France,Female,44,2,156507.455322398,3,1,0,47451.603129076255,1
1117,107970,Williams,775,France,Male,61,7,43989.65304672107,4,0,1,170341.6799790528,1
1118,102143,Smith,644,France,Male,29,6,53708.47049578757,1,1,1,75880.61672127599,0
1119,105207,Davis,586,France,Male,35,4,57585.95539411543,4,1,1,12514.406852386277,1
1120,109503,Jones,530,France,Female,35,3,293385.54217039456,4,1,1,191202.64798393438,0
1121,102538,Brown,729,Spain,Male,26,9,79907.32043994768,3,0,1,145696.3043076419,0
1122,104547,Miller,479,France,Female,68,9,24446.438314023948,3,1,1,170860.3786132433,1
1123,105619,Williams,566,Spain,Female,28,1,94549.0468397915,1,1,1,183552.50253287007,0
1124,108356,Smith,691,Spain,Male,25,8,220247.88706208134,1,0,1,130512.35119956764,0
1125,106612,Garcia,459,France,Female,60,3,24128.3295406093,3,1,1,106367.5552069837,1
1126,105005,Williams,588,France,Male,50,4,41181.77140142089,3,1,1,39997.51028180886,0
1127,100822,Williams,662,France,Female,36,1,84737.81193072571,1,1,1,47099.91687908958,0
1128,100943,Williams,611,Spain,Male,18,1,436284.9118153611,2,1,0,96482.47981183052,0
1129,106150,Johnson,551,Germany,Male,64,1,62615.97418046107,2,1,1,24146.95458603266,1
1130,104425,Smith,590,Spain,Male,68,9,87790.93721451877,4,1,0,159812.49864382346,1
1131,108966,Smith,731,France,Male,48,1,14538.24849425137,1,0,1,116795.21464766709,0
1132,102198,Williams,833,Spain,Male,46,8,141945.8673317372,1,1,1,186056.81626450946,1
1133,104242,Davis,663,France,Female,42,4,24829.574081715786,4,1,1,129286.07548206276,0
1134,103695,Davis,451,Spain,Male,32,10,39738.02364017124,1,1,1,194752.12697993004,0
1135,103452,Brown,706,France,Male,57,5,123637.55038227944,2,1,1,64100.37145858942,1
1136,109106,Williams,610,Germany,Female,33,3,124710.53844342472,1,0,1,77508.50981152795,0
1137,101308,Johnson,540,Germany,Male,47,1,38389.92142623189,3,1,1,91339.6002369355,0
1138,104177,Jones,569,Germany,Male,42,2,189923.36421871473,1,1,0,67225.87502334088,0
1139,108705,Johnson,574,France,Female,38,2,158330.8550364717,1,0,0,161491.13027226247,0
1140,106852,Davis,508,Germany,Male,26,10,95653.73702647179,4,1,1,112103.19918300209,0
1141,106035,Brown,643,France,Female,21,10,19686.372581406118,3,1,0,97329.91699040764,0
1142,103594,Davis,832,Germany,Female,46,9,235261.57011010472,4,1,1,97564.32108175982,0
1143,104841,Davis,540,Germany,Female,32,7,74955.13809056104,1,0,1,165029.79549167035,0
1144,101409,Davis,829,France,Male,41,7,47225.27079383302,3,1,1,56992.79912336534,0
1145,104566,Williams,670,Spain,Female,42,5,262114.52302763495,2,1,1,72046.49082180993,0
1146,104491,Davis,640,France,Male,43,10,356275.33142848586,2,1,0,186718.83404345854,1
1147,101555,Smith,617,France,Female,37,9,126298.98051708446,1,0,0,86429.11291208606,1
1148,100804,Miller,569,France,Female,48,10,156722.06164199646,2,1,1,199172.6870890998,0
1149,101279,Garcia,679,Spain,Female,37,7,28337.769917588947,1,1,1,93983.43555806157,1
1150,107083,Williams,702,Germany,Male,35,2,29947.871011685456,4,1,0,91197.45268054631,0
1151,105986,Brown,407,Spain,Female,50,6,84211.05995562614,1,1,1,123390.82347096394,1
1152,105619,Smith,850,Germany,Male,39,4,408656.297300868,3,1,1,171104.75227429572,0
1153,101387,Johnson,468,Spain,Female,42,8,135955.26861902693,3,0,1,147101.3652876782,0
1154,102679,Davis,597,France,Female,53,8,137038.3531231844,1,1,1,155084.10080946403,1
1155,102106,Jones,394,Spain,Male,45,4,29786.37006966579,2,1,0,195636.9912270667,0
1156,108173,Jones,623,France,Female,52,5,54435.1376399684,4,1,0,161619.68852254516,1
1157,104223,Miller,603,Germany,Female,18,0,41935.55465538843,1,1,1,99613.82944206682,0
1158,104831,Williams,598,France,Male,78,3,35990.54500626949,2,1,0,135307.09866478853,1
1159,102768,Johnson,680,Spain,Male,49,0,131342.0979685759,3,0,1,168052.16404423708,1
1160,103186,Miller,625,Germany,Female,47,3,10519.843186253618,4,1,1,43511.67210005632,0
1161,102573,Garcia,703,Spain,Female,36,0,18085.327772933782,2,0,0,77074.75946731844,0
1162,102599,Garcia,526,France,Female,18,9,53153.14490998372,1,1,0,125527.6965288194,0
1163,104033,Miller,657,France,Male,49,3,36057.95796006397,4,1,1,83188.01798584471,0
1164,108428,Brown,586,France,Male,55,5,233687.76011771057,4,0,0,21772.54861124889,1
1165,101304,Jones,612,Germany,Female,18,8,22369.79340122567,2,1,1,188746.09034378023,0
1166,107368,Johnson,677,Spain,Male,52,1,28614.073829827652,2,1,1,113295.30839860141,1
1167,105877,Williams,599,France,Male,62,1,19611.80863138183,1,1,1,131165.87793451274,1
1168,101301,Davis,639,France,Female,61,5,195439.73573468553,3,1,1,147131.9009962037,1
1169,102541,Smith,534,France,Male,46,10,22572.056856715346,4,0,1,18434.980497595272,0
1170,102051,Williams,759,Germany,Male,37,9,43398.516705855334,1,1,1,45836.79527564715,0
1171,106809,Williams,722,France,Male,53,5,110657.79422717728,3,1,1,181809.5947525877,1
1172,108633,Johnson,659,Spain,Male,45,2,8081.081287923378,2,0,0,159902.90555348794,0
1173,108996,Jones,625,France,Male,44,1,169635.36312670566,3,1,1,24030.436189612934,0
1174,100074,Johnson,639,Spain,Female,31,2,122502.84267313975,2,0,1,159988.9865026267,0
1175,106981,Smith,757,Germany,Male,18,3,30250.828983698902,3,1,1,181108.2655185576,0
1176,105475,Miller,715,France,Male,51,3,49724.25650759797,1,1,1,43054.64836801661,1
1177,108232,Johnson,759,Spain,Male,34,6,96776.91226992075,2,1,1,23383.283829981672,0
1178,107184,Brown,615,France,Male,24,3,292727.8728643656,4,0,1,174185.30161862582,0
1179,105796,Williams,698,Germany,Female,22,9,99225.55216240368,1,1,0,124775.74118914088,1
1180,107141,Jones,768,Germany,Female,36,5,29174.330639889406,1,0,1,198107.11085847754,0
1181,101622,Davis,557,France,Male,20,5,65873.94868883549,3,1,1,144459.87202188274,0
1182,108041,Garcia,551,Spain,Female,55,9,59713.67954917568,1,1,1,107875.99013670892,0
1183,100341,Smith,677,Germany,Male,47,2,76058.56833103296,3,0,1,57851.536907986905,1
1184,102074,Garcia,526,Spain,Female,55,8,73198.95927039221,3,1,1,143425.86309439776,1
1185,107992,Williams,468,France,Male,23,9,45263.90433460903,2,1,0,26065.817641177116,0
1186,100645,Johnson,767,France,Male,18,4,205437.08269902182,1,1,1,89896.18620452833,0
1187,104263,Garcia,784,France,Female,65,9,40064.3558546702,1,0,0,76895.691249614,1
1188,108801,Brown,531,Spain,Male,26,8,75492.11893078849,4,1,1,125179.24043152531,0
1189,106136,Johnson,506,Spain,Female,40,9,30227.215033928762,1,0,1,53399.42973102617,0
1190,108646,Williams,584,France,Male,27,5,57057.85699956137,4,1,1,42278.840903621815,0
1191,109900,Garcia,775,France,Female,26,5,114379.04562319166,1,1,1,39759.27701200165,0
1192,102969,Davis,608,Germany,Female,47,8,141822.31394450075,3,1,0,70088.37861612598,0
1193,103028,Miller,659,Spain,Female,37,9,164104.3243327855,4,0,0,174267.934400228,0
1194,107643,Smith,682,Spain,Female,58,4,133493.44604085878,3,1,0,86422.26453747522,1
1195,102681,Garcia,667,France,Male,18,2,62877.495041555856,4,0,0,179507.24138628197,0
1196,103629,Davis,799,France,Male,38,2,3818.8370371973992,1,0,0,152394.680490793,0
1197,104225,Miller,578,France,Female,31,1,74337.17147141427,4,1,1,146371.91144013772,0
1198,103067,Miller,639,France,Male,35,1,5672.980396952172,3,0,1,156276.35545496698,0
1199,105941,Garcia,673,Spain,Male,36,5,339471.4269804093,3,0,1,106504.29747535478,0
1200,101386,Jones,645,Germany,Male,48,7,47474.52390879651,1,0,1,62276.1583517482,1
1201,102866,Garcia,528,Spain,Female,36,10,70051.69223018551,3,1,0,45238.840243922416,1
1202,104788,Williams,502,France,Female,36,7,13874.149403150315,1,1,1,105205.86849684882,0
1203,105490,Miller,500,Germany,Male,65,7,545447.5810323609,2,0,0,82341.09171408431,1
1204,104124,Smith,722,Germany,Male,20,9,67767.12103037549,3,0,0,135523.89176116307,0
1205,108340,Williams,567,France,Female,22,6,35423.50201762576,2,1,1,77356.73455907314,0
1206,103850,Brown,696,Germany,Male,66,1,21449.191912086968,2,1,0,22348.191113303532,1
1207,105415,Johnson,658,Germany,Male,64,9,104962.42797539665,4,1,0,83030.53141812551,1
1208,107679,Garcia,552,Spain,Male,18,10,57323.17383035283,2,0,1,178224.37663514927,0
1209,106819,Jones,555,France,Female,71,1,38174.369204514296,4,0,0,144660.22826266717,1
1210,109328,Smith,663,Spain,Female,47,9,968.9386462660415,3,1,0,84303.3787206172,0
1211,108378,Jones,657,Spain,Female,28,6,3707.5919974731655,1,1,1,51239.36463404396,0
1212,109442,Jones,699,Germany,Male,39,3,118290.66960085255,1,1,1,118259.28848054662,0
1213,101333,Jones,604,Germany,Male,32,5,65496.63661843326,4,1,1,187792.3849093888,0
1214,104150,Garcia,565,France,Male,39,8,188974.9973328841,4,1,0,120887.53876328579,1
1215,106766,Smith,660,Germany,Female,32,4,140050.8786746777,2,1,1,179150.85811207164,1
1216,102711,Smith,791,Germany,Female,21,9,85200.33121898623,4,1,0,144530.2024813515,0
1217,104853,Miller,462,Germany,Female,19,3,82323.50858023646,2,0,1,34225.85584749183,0
